0.3,0.6717554240631164,0.5833943833943833,1.5384615384615385,422.0,63.0,0.12887041186064588,0.13350815139808414,0.00463773953743826,0.3657246585323142,0.36597945724133407,0.0002547987090198743, 29
0.3,0.6717554240631163,0.5833943833943833,1.5384615384615385,405.0,63.0,0.12981016400845624,0.13269111658357982,0.00288095257512359,0.4082345399668615,0.4084133901229489,0.00017885015608740896, 32
0.3,0.6717554240631164,0.5833943833943833,1.5384615384615385,409.0,63.0,0.12058018030117548,0.12478524269321233,0.004205062392036849,0.36600066042925805,0.36620415216240637,0.00020349173314834084, 31
0.4,0.6302549302549302,0.5559059033265382,1.8181818181818181,367.0,63.0,0.1243220352621932,0.12729100178809788,0.0029689665259046857,0.4086618934767641,0.4089837869678884,0.00032189349112426036, 26
0.4,0.6680114638447971,0.5651359669382157,1.6666666666666667,361.0,63.0,0.1211184555580879,0.12405848666505102,0.002940031106963123,0.42060064678035974,0.42087661856630304,0.0002759717859432959, 27
0.4,0.6680114638447971,0.5651359669382157,1.6666666666666667,361.0,63.0,0.1307893553189072,0.13374177906646809,0.002952423747560891,0.4158615934765132,0.4161456820796901,0.00028408860317692225, 27
0.5,0.6132958909370199,0.5714950556835637,2.0,338.0,63.0,0.10108590630123268,0.10415432650888358,0.0030684202076508987,0.3468833926857254,0.34754098905760744,0.0006575963718820862, 21
0.5,0.5999470899470899,0.5114964936591921,2.0,332.0,63.0,0.10666609428787975,0.11000299855630316,0.003336904268423407,0.30195794136186865,0.302622761306467,0.000664819944598338, 20
0.5,0.5777361751152074,0.5238833952039597,2.2222222222222223,337.0,63.0,0.09967295890786541,0.10337137645993057,0.0036984175520651504,0.3193189344995448,0.32027649409053005,0.0009575595909852604, 19
0.6,0.6342344322344322,0.5043650793650795,2.0,316.0,63.0,0.11554742697873155,0.11862510165775521,0.0030776746790236575,0.3014310979516823,0.30241362603917005,0.0009825280874877183, 18
0.6,0.6342344322344322,0.5043650793650795,2.0,331.0,63.0,0.10807072525328057,0.1112562900726965,0.00318556481941593,0.28956346822746776,0.2905887149274549,0.0010252466999871844, 18
0.6,0.6132958909370199,0.5714950556835637,2.0,333.0,63.0,0.10816977196673555,0.11148657999999824,0.003316808033262692,0.2971593781548487,0.29804854063219216,0.0008891624773434561, 19
0.7,0.5777361751152074,0.5238833952039597,2.2222222222222223,315.0,63.0,0.11070824963926645,0.1137569084836497,0.0030486588443832453,0.2752502167450789,0.27684743896730113,0.0015972222222222223, 16
0.7,0.6109200470311582,0.4593347284043933,2.2222222222222223,291.0,63.0,0.10801791211365389,0.11047980535158879,0.0024618932379349037,0.31185023993449057,0.3129613510456017,0.0011111111111111111, 16
0.7,0.5777361751152074,0.5238833952039597,2.2222222222222223,307.0,63.0,0.11807657238507954,0.12117776784279653,0.0031011954577169877,0.2809373482206064,0.28234305756316697,0.0014057093425605535, 17
0.8,0.6072741596638656,0.49551028744831266,2.5,263.0,63.0,0.10556853990452897,0.1083654564688382,0.002796916564309241,0.33633315226710675,0.3373748189337734,0.0010416666666666667, 16
0.8,0.6435029567382508,0.5515646999540557,2.2222222222222223,264.0,63.0,0.0834261857884584,0.08629384445788474,0.002867658669426346,0.3115153300035507,0.31255699667021736,0.0010416666666666667, 16
0.8,0.5940008160522273,0.4625831053187404,2.5,237.0,63.0,0.10046816792689729,0.1020617229277161,0.0015935550008188157,0.3121347549974104,0.3136767051107891,0.001541950113378685, 15
0.9,0.5940008160522273,0.4625831053187404,2.5,237.0,63.0,0.07159062643734004,0.0733743217760392,0.0017836953386991584,0.2618376356000989,0.26376976940036456,0.0019321338002656686, 14
0.9,0.5687031970046083,0.5235950100806451,2.5,230.0,63.0,0.10607330607123869,0.10780576391488561,0.001732457843646928,0.2584195198083608,0.2605931703336597,0.002173650525298877, 14
0.9,0.6459964012595591,0.6109997810290209,2.2222222222222223,264.0,63.0,0.11690614305258963,0.11926092300133811,0.0023547799487484795,0.28911898123609064,0.2900217590138684,0.0009027777777777778, 16
1.0,0.5859977324263038,0.4209800057589173,2.857142857142857,232.0,63.0,0.0999787706236386,0.10153660129430864,0.0015578306706700374,0.32663407750105805,0.3287708296378102,0.0021367521367521365, 13
1.0,0.5859977324263038,0.4209800057589173,2.857142857142857,232.0,63.0,0.09945705359763087,0.10101488426830091,0.0015578306706700374,0.326518838140867,0.32865559027761915,0.0021367521367521365, 13
1.0,0.5940008160522273,0.4625831053187404,2.5,236.0,63.0,0.10730170128238159,0.10930313038446152,0.002001429102079933,0.2680582219274744,0.27101680180913124,0.002958579881656805, 13
